xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:T	1982-11/1983-01	1983-11/1984-01	1984-11/1985-01	1985-11/1986-01	1986-11/1987-01	1987-11/1988-01	1988-11/1989-01	1989-11/1990-01	1990-11/1991-01	1991-11/1992-01	1992-11/1993-01	1993-11/1994-01	1994-11/1995-01	1995-11/1996-01	1996-11/1997-01	1997-11/1998-01	1998-11/1999-01	1999-11/2000-01	2000-11/2001-01	2001-11/2002-01	2002-11/2003-01	2003-11/2004-01	2004-11/2005-01	2005-11/2006-01	2006-11/2007-01	2007-11/2008-01	2008-11/2009-01	2009-11/2010-01
cpt:field=prcp, cpt:T=1982-11/1983-01, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	87.125	87.375	87.625	87.875	88.125	88.375	88.625	88.875	89.125	89.375	89.625	89.875	90.125	90.375	90.625	90.875	91.125	91.375	91.625	91.875	92.125	92.375	92.625	92.875	93.125	93.375	93.625	93.875
27.125	  18.5848    	  17.1434    	  21.2907    	  19.7293    	  12.6544    	  8.59997    	  8.47768    	  13.8959    	  14.3985    	  15.0734    	  18.7357    	  14.1763    	  13.9681    	  24.4432    	  16.1807    	  11.3216    	  11.2365    	  9.94592    	  10.5381    	  19.0107    	  14.5992    	  15.2119    	  23.2395    	  38.0321    	  42.1933    	  44.5937    	  53.5666    	  68.4089    
26.875	  14.1582    	  9.86765    	  13.4732    	  12.1907    	  12.9460    	  11.0068    	  12.3757    	  14.0744    	  15.2098    	  14.4999    	  16.7439    	  15.4051    	  16.2266    	  19.9570    	  22.1958    	  18.6629    	  16.3733    	  14.0410    	  15.4964    	  21.9243    	  21.4415    	  23.7704    	  27.4263    	  31.5643    	  42.8453    	  44.8613    	  46.1619    	  57.6875    
26.625	  15.9937    	  14.6581    	  16.4617    	  14.0097    	  10.2296    	  7.76841    	  10.1122    	  11.4552    	  11.0502    	  13.1567    	  16.6666    	  18.0222    	  19.6852    	  19.8772    	  21.1127    	  19.9822    	  18.0986    	  17.4308    	  19.0101    	  23.7560    	  23.5927    	  24.6280    	  29.0560    	  23.9538    	  37.1076    	  42.0125    	  48.3991    	  55.1641    
26.375	  17.3048    	  16.7000    	  14.2517    	  11.6768    	  9.81075    	  10.3045    	  8.75310    	  8.25646    	  8.12600    	  6.28209    	  11.3542    	  21.1749    	  20.6917    	  19.8618    	  18.8453    	  18.4876    	  19.0156    	  18.1114    	  18.7575    	  19.5786    	  23.5138    	  18.3858    	  21.0099    	  20.7472    	  29.0181    	  35.7990    	  44.3765    	  50.6882    
26.125	  16.3736    	  13.7370    	  12.9989    	  10.2003    	  8.47459    	  7.66418    	  7.75391    	  8.34144    	  7.97201    	  5.97166    	  15.2612    	  24.9439    	  21.0590    	  19.9465    	  18.9255    	  18.2522    	  18.5691    	  17.4369    	  16.9567    	  21.7522    	  23.3076    	  12.5771    	  15.5553    	  20.9532    	  27.3871    	  32.8205    	  34.2866    	  41.3656    
25.875	  10.8409    	  9.75539    	  8.17105    	  8.62121    	  7.97915    	  6.93117    	  7.16750    	  7.03875    	  4.69601    	  3.34465    	  9.45206    	  16.6122    	  11.9531    	  10.9229    	  12.3228    	  15.2757    	  13.4655    	  12.6195    	  18.9673    	  24.3919    	  22.7565    	  20.5244    	  21.4127    	  22.0044    	  24.0446    	  24.7889    	  37.1555    	  39.3187    
25.625	  9.11414    	  8.30852    	  8.06971    	  8.19074    	  7.10604    	  8.07857    	  7.65044    	  5.92282    	  2.24193    	 0.208649    	  5.15550    	  8.98052    	  11.3830    	  14.8880    	  16.9470    	  16.9959    	  11.7640    	  11.9333    	  14.0554    	  26.3662    	  21.0786    	  19.9997    	  22.6788    	  23.0419    	  23.1009    	  26.1590    	  33.0532    	  31.6488    
25.375	  9.78180    	  9.30098    	  7.71296    	  6.34899    	  8.15744    	  9.54584    	  9.17943    	  7.31320    	  3.91634    	  2.04665    	  5.52618    	  12.5569    	  15.6918    	  17.7144    	  17.6214    	  13.3084    	  5.46636    	  4.06979    	  1.86083    	  16.4061    	  16.3597    	  22.4799    	  24.5233    	  29.2270    	  32.5922    	  32.0755    	  31.5176    	  28.8399    
25.125	  9.44317    	  8.22964    	  9.74679    	  8.46524    	  8.60708    	  9.90638    	  10.2599    	  10.9247    	  9.60352    	  5.08416    	  7.14850    	  11.1666    	  13.2859    	  12.0844    	  10.3224    	  6.38275    	  2.46476    	  3.66803    	  2.85583    	  7.21331    	  13.0260    	  16.8405    	  27.3239    	  31.2021    	  33.2554    	  34.2663    	  33.1040    	  24.4396    
24.875	  9.47950    	  10.0811    	  10.0109    	  11.2206    	  11.9775    	  13.1403    	  12.9630    	  13.5000    	  8.24005    	  6.30372    	  11.3903    	  6.54166    	  7.89322    	  8.42518    	  8.34941    	  7.59141    	  6.73757    	 0.000000E+00	  3.30376    	  8.14057    	  15.3570    	  22.5065    	  27.2631    	  31.3793    	  31.6782    	  35.4856    	  22.7852    	  19.2966    
24.625	  11.7111    	  13.0568    	  11.3058    	  12.4323    	  13.5554    	  14.3363    	  14.9024    	  13.4273    	  9.61824    	  3.19498    	  11.2441    	  11.2313    	  7.64916    	  8.41303    	  8.28973    	  7.38569    	  6.74267    	 0.265792    	  2.31267    	  11.5703    	  14.8452    	  28.9734    	  32.2688    	  30.8628    	  31.8311    	  27.7037    	  26.9606    	  20.2659    
24.375	  9.61088    	  10.4953    	  13.6031    	  11.9829    	  13.5517    	  13.8181    	  15.2333    	  10.2518    	  7.94492    	  7.89499    	  10.5574    	  12.4810    	  7.34248    	  8.06583    	  7.89506    	  7.28629    	  9.73949    	  1.33677    	  1.70730    	  11.7805    	  14.1189    	  25.8678    	  26.2012    	  25.1333    	  33.3023    	  31.2996    	  40.1820    	  36.5067    
24.125	  14.2510    	  15.0553    	  14.3472    	  12.9318    	  9.06852    	  12.5972    	  12.7526    	  10.6673    	  8.91025    	  9.28503    	  11.7959    	  7.42452    	  1.07493    	  2.78408    	  7.22150    	  11.5714    	  9.77571    	  6.03251    	  10.5920    	  18.5469    	  24.6792    	  30.8162    	  38.7243    	  47.6201    	  52.5426    	  53.2713    	  47.4389    	  44.5187    
23.875	  16.4771    	  12.4549    	  11.9539    	  11.8864    	  8.65572    	  8.05046    	  9.82429    	  9.65223    	  13.3499    	  13.2812    	  11.4688    	  7.00936    	 0.000000E+00	  1.15403    	  3.15476    	  11.1949    	  17.1818    	  18.2397    	  23.8233    	  30.0251    	  34.9845    	  41.9742    	  46.1134    	  55.2826    	  60.2349    	  65.9857    	  57.4515    	  54.3580    
23.625	  15.9094    	  12.6147    	  16.3093    	  12.7862    	  10.7715    	  7.61850    	  10.6892    	  9.83072    	  9.22093    	  10.0171    	  6.48870    	  2.72353    	  6.95971    	  11.2127    	  15.3448    	  14.2544    	  17.6882    	  24.6120    	  35.1931    	  39.6595    	  42.2162    	  44.9776    	  50.7961    	  58.9951    	  70.9220    	  75.7095    	  71.2793    	  69.1603    
23.375	  13.0891    	  9.15784    	  10.2220    	  14.9526    	  14.2041    	  8.10897    	  13.6574    	  11.0449    	  11.0526    	  10.3666    	  5.89941    	  6.10716    	  14.6001    	  21.2194    	  22.8123    	  27.8367    	  21.2148    	  29.9945    	  40.6031    	  39.5710    	  45.2304    	  47.7234    	  58.0592    	  67.4849    	  72.3780    	  80.7243    	  78.0941    	  58.6416    
23.125	  15.9295    	  11.3746    	  15.4404    	  17.8127    	  16.4509    	  10.1068    	  10.8840    	  10.5089    	  14.1279    	  10.9170    	  13.1831    	  16.6885    	  18.5988    	  28.0268    	  35.5906    	  34.0420    	  24.3700    	  25.4740    	  37.8137    	  40.2642    	  45.4778    	  49.1960    	  55.2320    	  62.7918    	  72.1380    	  81.6700    	  81.0578    	  64.2885    
22.875	  13.2103    	  9.92730    	  14.0070    	  17.0299    	  10.1772    	  8.26598    	  12.7271    	  8.10167    	  6.32950    	  8.69789    	  11.9089    	  21.9918    	  19.0055    	  31.4407    	  39.2396    	  45.5128    	  39.5121    	  34.2773    	  33.5659    	  47.2939    	  49.9860    	  45.5059    	  47.0501    	  57.0894    	  67.7046    	  76.2658    	  79.2568    	  51.9480    
22.625	  11.6029    	  9.52870    	  10.4268    	  9.85670    	  11.5024    	  12.3314    	  13.7524    	  15.1393    	  13.5330    	  15.7498    	  18.2827    	  25.6904    	  23.4393    	  30.2234    	  40.7137    	  51.4897    	  47.0408    	  39.0135    	  35.7397    	  37.0792    	  43.1806    	  38.0453    	  37.2034    	  50.5096    	  60.9684    	  61.9639    	  64.0332    	  44.9905    
22.375	  10.6025    	  10.1823    	  10.9568    	  12.9904    	  17.6935    	  18.4694    	  22.6226    	  24.6253    	  24.5263    	  24.6504    	  25.8769    	  24.9813    	  23.3953    	  34.3466    	  52.6947    	  52.7219    	  42.4807    	  28.4475    	  26.7143    	  27.7826    	  30.2852    	  33.8762    	  35.4162    	  40.6801    	  56.8117    	  68.3983    	  68.8666    	  45.9706    
22.125	  10.8818    	  12.9593    	  17.3341    	  22.1244    	  20.9350    	  26.4489    	  28.2075    	  28.6346    	  28.0726    	  28.2433    	  23.9161    	  24.2542    	  29.8965    	  32.2023    	  38.0206    	  34.3007    	  29.9914    	 -999.000    	 -999.000    	  24.8647    	  27.6583    	  31.3743    	  34.9799    	  39.8581    	  56.9768    	  68.2940    	  69.7244    	  40.7936    
21.875	  13.6533    	  20.0414    	  29.5196    	  31.0778    	  26.3994    	  28.1543    	  29.4343    	  26.7172    	  25.1995    	  21.8009    	  22.3967    	  26.8983    	  42.9427    	  34.0756    	  16.5279    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  24.4665    	  25.6557    	  27.1565    	  33.2276    	  35.9424    	  50.4692    	  67.5608    	  71.4089    	  39.6556    
21.625	  13.7352    	  23.4188    	  32.0892    	 -999.000    	  22.6417    	  25.5872    	  22.0540    	  19.3736    	  17.3913    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  25.1208    	  24.6624    	  27.2910    	  29.9759    	  33.0847    	  41.1386    	  57.9686    	  78.9889    	  48.6362    
21.375	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  24.8774    	  21.1658    	  20.0187    	  21.6927    	  28.7464    	  45.5193    	  59.5217    	  54.1597    
21.125	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  22.5824    	  20.0708    	  19.2109    	  20.0994    	  26.1358    	  35.2589    	  46.7051    	  53.1156    
20.875	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  16.4454    	  19.8401    	  19.1037    	  19.0064    	  27.9104    	  34.7152    	  35.4643    
20.625	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  21.4475    	  26.8129    	  26.8744    	  21.5699    	  22.7731    	  28.2484    	  32.3942    
20.375	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  25.3083    	  24.6826    	  19.1107    	  15.3645    	  21.7569    	  28.2259    
20.125	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  14.4960    	  14.9607    	  13.5143    	  20.3422    	  24.9961    
cpt:field=prcp, cpt:T=2009-11/2010-01, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	87.125	87.375	87.625	87.875	88.125	88.375	88.625	88.875	89.125	89.375	89.625	89.875	90.125	90.375	90.625	90.875	91.125	91.375	91.625	91.875	92.125	92.375	92.625	92.875	93.125	93.375	93.625	93.875
27.875	  28.5843    	  30.2075    	  32.3193    	  30.4183    	  30.1089    	  22.8097    	  13.6356    	  3.31911    	  1.32000    	  1.83029    	  3.60861    	  4.74777    	  1.16690    	  1.66040    	 0.499173    	  1.08637    	  1.32657    	  1.43586    	  3.32289    	  9.51739    	  9.40626    	  1.05818    	 0.000000E+00	  5.19879    	  20.0270    	  31.2335    	  43.6322    	  46.6666    
27.625	  28.2480    	  26.3612    	  27.8974    	  32.3028    	  26.5848    	  20.3984    	  14.7198    	  4.18756    	  2.67655    	  8.36202    	  3.28926    	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.640850    	  4.81635    	  2.37946    	  2.79417    	  3.30108    	  6.59615    	  9.39657    	  5.51154    	  19.4801    	  36.4451    	  24.2772    	  40.6499    	  48.1161    
27.375	  24.8576    	  23.9891    	  21.7399    	  19.7465    	  19.3957    	  7.84701    	  7.18534    	  8.13554    	  3.09918    	  3.50803    	  3.52224    	  1.43278    	  2.64451    	  5.05633    	  2.04346    	  2.23098    	  5.18353    	  2.48390    	  6.11541    	  3.49117    	  2.64887    	  9.49102    	  16.1832    	  25.6609    	  38.6976    	  35.2331    	  46.4848    	  58.5307    
27.125	  19.2189    	  17.5639    	  21.1650    	  19.4803    	  14.8021    	  8.62644    	  8.43660    	  9.50514    	  7.95368    	  9.39293    	  13.1879    	  10.8058    	  9.18267    	  22.8260    	  11.9253    	  9.79379    	  9.25522    	  10.5435    	  9.57582    	  17.5533    	  11.6455    	  17.2091    	  24.3979    	  38.9656    	  42.5046    	  42.3661    	  49.7221    	  65.6267    
26.875	  11.7318    	  8.26496    	  13.4889    	  12.2540    	  10.5046    	  9.04029    	  9.28540    	  9.57162    	  9.81734    	  11.6288    	  15.8226    	  14.9743    	  14.5708    	  19.1506    	  20.3461    	  16.8587    	  16.2279    	  14.6641    	  18.5320    	  21.0523    	  25.5202    	  28.8979    	  30.8371    	  33.3456    	  41.5308    	  42.5397    	  42.4184    	  51.5935    
26.625	  10.4382    	  8.47564    	  10.1458    	  8.95171    	  4.49393    	  2.86947    	  8.41746    	  9.20490    	  6.74395    	  3.59288    	  9.44246    	  12.2466    	  17.7524    	  16.8727    	  18.3605    	  19.7456    	  19.8445    	  18.7184    	  22.5558    	  26.2591    	  28.8593    	  32.3173    	  32.6324    	  30.7200    	  37.7515    	  40.3656    	  43.3488    	  48.4321    
26.375	  9.61253    	  9.80389    	  9.88510    	  8.92446    	  7.29530    	  8.04492    	  3.01614    	 0.000000E+00	 0.000000E+00	 0.000000E+00	  7.29848    	  19.1180    	  17.8150    	  15.5042    	  12.6730    	  10.5614    	  10.5078    	  10.2754    	  13.1627    	  18.8836    	  22.9729    	  27.8503    	  29.9433    	  30.0200    	  36.0023    	  39.8607    	  42.9841    	  48.2041    
26.125	  10.7697    	  10.7702    	  10.1631    	  7.38422    	  5.91049    	 0.000000E+00	  4.28260    	  6.78485    	  1.54267    	  2.51710    	  10.8674    	  20.9745    	  17.0307    	  16.0849    	  14.4061    	  12.5679    	  13.7669    	  10.8654    	  9.38648    	  20.7308    	  27.9210    	  19.1994    	  24.5707    	  29.7243    	  34.3372    	  38.3481    	  40.2183    	  44.2710    
25.875	 0.531159    	  3.50236    	  5.72391    	  5.47335    	  6.22158    	  5.92898    	  6.94845    	  8.06082    	  3.35529    	  1.43426    	 0.909065    	  10.6447    	  3.24213    	  11.9850    	  9.88578    	  14.6194    	  5.57473    	  3.96006    	  16.4884    	  30.5239    	  32.3267    	  28.2662    	  31.7743    	  31.4571    	  27.3702    	  33.6668    	  44.0485    	  44.4695    
25.625	  1.06906    	 0.533474    	  2.94145    	  5.11943    	  5.46038    	  6.79952    	  7.02602    	  5.20347    	 0.118971    	 0.270215    	  3.13788    	  10.5768    	  16.0773    	  15.5217    	  9.41371    	  11.9952    	  4.72014    	  12.7537    	  25.3151    	  37.7255    	  32.5825    	  34.5397    	  34.8434    	  32.3034    	  29.1210    	  35.6937    	  40.6709    	  37.9859    
25.375	  4.57747    	  1.89208    	  4.61724    	  2.46711    	  6.96196    	  6.97736    	  7.05766    	  6.35584    	  2.43871    	  1.33633    	  4.11693    	  15.8877    	  14.3140    	  8.95973    	  8.94398    	  7.47845    	  7.60659    	  17.8399    	  23.0828    	  32.8284    	  30.6692    	  33.5205    	  34.0476    	  37.7368    	  42.1761    	  40.1444    	  42.2492    	  39.7192    
25.125	  6.75194    	  3.03913    	  7.29864    	  5.26625    	  7.05290    	  7.38175    	  7.38044    	  7.29061    	  5.50693    	  1.94339    	  6.73549    	  8.72281    	  8.21862    	  9.84548    	  10.9690    	  16.5761    	  12.9957    	  12.0133    	  21.9784    	  31.5636    	  25.3689    	  36.3602    	  40.1543    	  44.2106    	  46.5519    	  56.9086    	  62.5042    	  43.1197    
24.875	 0.000000E+00	  3.12993    	  5.65922    	  3.60139    	  6.55785    	  7.28846    	  7.47723    	  7.75326    	  3.74195    	  6.81579    	  13.6862    	  7.50854    	  10.5974    	  9.66782    	  12.3198    	  15.4674    	  14.5096    	  10.8203    	  19.0605    	  32.1306    	  27.3205    	  40.4142    	  55.9400    	  59.8456    	  63.8048    	  66.2379    	  54.9398    	  47.2071    
24.625	  2.14628    	  7.17890    	  5.96771    	  7.08444    	  7.29526    	  7.70603    	  8.80971    	  10.7566    	  10.6657    	  3.71322    	  16.6009    	  16.1119    	  12.1436    	  11.0769    	  11.8016    	  15.7048    	  18.0260    	  17.5441    	  17.5557    	  36.5464    	  43.1695    	  61.7539    	  69.9149    	  83.3014    	  90.5496    	  70.6388    	  65.1972    	  53.7086    
24.375	  5.69480    	  4.88784    	  8.51584    	  8.09575    	  8.22439    	  9.15195    	  15.8899    	  14.5248    	  10.9317    	  10.1474    	  16.6328    	  20.8658    	  13.8099    	  13.2771    	  16.3447    	  18.0052    	  25.8885    	  32.9525    	  33.8409    	  50.6499    	  60.6547    	  71.0955    	  78.1746    	  84.6856    	  100.330    	  95.1172    	  97.0377    	  78.4499    
24.125	  17.0046    	  18.0644    	  18.7407    	  18.3569    	  14.5980    	  16.8503    	  21.1494    	  18.2576    	  12.0001    	  10.6796    	  18.1563    	  13.5785    	  8.32021    	  10.8157    	  20.6659    	  32.9804    	  36.0602    	  39.6944    	  47.5089    	  57.1569    	  70.0729    	  74.5279    	  92.2023    	  108.107    	  126.408    	  115.894    	  97.0068    	  79.1059    
